Game,Black_Energy,White_Energy,Predicted_Winner,Actual_Winner
3908-gokifu-20201222-Lian_Xiao-Park_Jungwhan.sgf,49.382716049382715,50.617283950617285,W,B
3909-gokifu-20201221-Na_Hyun-Chen_Zijian.sgf,48.94613583138173,51.05386416861827,W,W
390a-gokifu-20201222-Dang_Yifei-Shin_Jinseo.sgf,48.4375,51.5625,W,W
390b-gokifu-20201223-Xie_Ke-Dang_Yifei.sgf,51.670951156812336,48.329048843187664,B,B
390c-gokifu-20201222-Byun_Sangil-Fan_Tingyu.sgf,50.0,50.0,W,W
390d-gokifu-20201222-Li_Qincheng-Gu_Lingyi.sgf,48.29396325459317,51.70603674540683,W,B
390e-gokifu-20201223-Jiang_Weijie-Gu_Zihao.sgf,50.609756097560975,49.390243902439025,B,W
390f-gokifu-20201222-Shibano_Toramaru-Gu_Zihao.sgf,54.48851774530271,45.51148225469729,B,W
390g-gokifu-20201223-Huang_Xin-He_Yuhan.sgf,54.60750853242321,45.39249146757679,B,B
390h-gokifu-20201222-Gu_Li-Huang_Yunsong.sgf,44.79638009049774,55.203619909502265,W,W
390i-gokifu-20201221-Cao_Xiaoyang-Han_Yizhou.sgf,49.21700223713646,50.78299776286354,W,W
390j-gokifu-20201223-Huang_Yunsong-Xie_He.sgf,53.0791788856305,46.9208211143695,B,B
390k-gokifu-20201222-Liao_Yuanhe-Xie_Ke.sgf,49.36305732484077,50.63694267515923,W,W
390l-gokifu-20201221-Shin_Jinseo-Xu_Jiayang.sgf,48.50136239782017,51.49863760217984,W,B
390m-gokifu-20201223-Yi_Lingtao-Xu_Jiayang.sgf,52.108433734939766,47.89156626506024,B,W
390n-gokifu-20201221-Gu_Zihao-Xie_Ke.sgf,49.43820224719101,50.56179775280899,W,B
390p-gokifu-20201222-Huang_Xin-Yang_Dingxin.sgf,49.57507082152974,50.42492917847026,W,W
390q-gokifu-20201222-Jiang_Weijie-Yang_Kaiwen.sgf,52.311435523114355,47.688564476885645,B,B
390r-gokifu-20201221-Lian_Xiao-Yang_Kaiwen.sgf,49.647887323943664,50.352112676056336,W,B
390s-gokifu-20201221-Gu_Lingyi-Yi_Lingtao.sgf,54.166666666666664,45.83333333333333,B,W
390t-gokifu-20201221-Cao_Xiaoyang-Li_Qincheng.sgf,52.66990291262136,47.33009708737864,B,B
390u-gokifu-20201222-Xu_Jiayang-Yi_Lingtao.sgf,50.27472527472527,49.72527472527473,B,B
390v-gokifu-20201223-Park_Jungwhan-Li_Qincheng.sgf,52.508361204013376,47.491638795986624,B,B
390w-gokifu-20201223-Li_Xuanhao-Zhao_Chenyu.sgf,49.50738916256158,50.49261083743842,W,B
390x-gokifu-20201221-Kim_Jiseok-Liao_Xingwen.sgf,51.25858123569794,48.74141876430206,B,B
390y-gokifu-20201223-Liao_Yuanhe-Lian_Xiao.sgf,46.13583138173302,53.86416861826698,W,W
390z-gokifu-20201222-Chen_Xian-Li_Xuanhao.sgf,49.244712990936556,50.755287009063444,W,W
3910-gokifu-20201221-Dang_Yifei-Zhou_Ruiyang.sgf,48.126801152737755,51.873198847262245,W,W
3911-gokifu-20201223-Yang_Kaiwen-Shibano_Toramaru.sgf,51.06382978723404,48.93617021276596,B,B
3915-gokifu-20201223-Byun_Sangil-Fan_Tingyu.sgf,45.88607594936709,54.11392405063291,W,W
391n-gokifu-20201229-Mi_Yuting-Xie_Erhao.sgf,48.49187935034803,51.508120649651964,W,B
391p-gokifu-20201229-Fan_Tingyu-Ke_Jie.sgf,49.27113702623907,50.72886297376093,W,B
391q-gokifu-20201229-Meng_Tailing-Xu_Jiayang.sgf,49.354838709677416,50.645161290322584,W,W
391z-gokifu-20201231-Xu_Jiayang-Mi_Yuting.sgf,46.31043256997455,53.68956743002544,W,W
3920-gokifu-20201231-Fan_Tingyu-Xie_Ke.sgf,51.813471502590666,48.18652849740933,B,W
392r-gokifu-20210101-Xie_Ke-Fan_Tingyu.sgf,50.464396284829725,49.53560371517028,B,B
392s-gokifu-20210101-Mi_Yuting-Xu_Jiayang.sgf,50.13123359580053,49.86876640419948,B,B
392t-gokifu-20201011-Tang_Weixing-Yang_Dingxin.sgf,50.3448275862069,49.6551724137931,B,B
392u-gokifu-20201119-Mao_Ruilong-Choi_Cheolhan.sgf,49.152542372881356,50.847457627118644,W,B
392x-gokifu-20200831-Shi_Yue-Fan_Tingyu.sgf,47.368421052631575,52.63157894736842,W,W
392y-gokifu-20200328-Chen_Yiming-Lu_Jia.sgf,51.82648401826484,48.17351598173516,B,W
3930-gokifu-20201220-Yang_Kaiwen-Li_Qincheng.sgf,52.5,47.5,B,
3933-gokifu-20200327-Zhan_Ying-Yu_Zhiying.sgf,48.85993485342019,51.14006514657981,W,
3935-gokifu-20201030-Yang_Dingxin-Li_Weiqing.sgf,51.3595166163142,48.6404833836858,B,
3938-gokifu-20201220-Gu_Lingyi-Shibano_Toramaru.sgf,50.70921985815603,49.29078014184397,B,
393b-gokifu-20201209-Mi_Yuting-Na_Hyun.sgf,47.0,53.0,W,
393d-gokifu-20200921-Lian_Xiao-Tan_Xiao.sgf,46.88221709006928,53.11778290993071,W,
393j-gokifu-20201214-Kang_Dongyun-Li_Xiangyu.sgf,47.46666666666667,52.53333333333333,W,
393l-gokifu-20200921-Fan_Tingyu-Liao_Yuanhe.sgf,49.0625,50.9375,W,
394k-gokifu-20210105-Tang_Weixing-Dang_Yifei.sgf,53.22195704057279,46.77804295942721,B,W
394l-gokifu-20210105-Xu_Jiayang-Fan_Yin.sgf,48.148148148148145,51.85185185185185,W,B
394m-gokifu-20210105-Yi_Lingtao-Yang_Dingxin.sgf,52.30414746543779,47.69585253456221,B,W
394n-gokifu-20210105-Tao_Xinran-Zhang_Tao.sgf,47.006651884700666,52.993348115299334,W,B
394u-gokifu-20210106-Tao_Xinran-Yang_Dingxin.sgf,49.33920704845815,50.66079295154186,W,W
3960-gokifu-20210108-Yang_Dingxin-Xu_Jiayang.sgf,50.47169811320755,49.528301886792455,B,W
3961-gokifu-20201206-Chen_Yaoye-Meng_Tailing.sgf,48.663101604278076,51.33689839572193,W,W
3963-gokifu-20210110-Shin_Jinseo-Zhao_Chenyu.sgf,48.40579710144928,51.59420289855072,W,B
3966-gokifu-20200827-Yang_Dingxin-Gu_Zihao.sgf,49.52153110047847,50.47846889952153,W,W
3968-gokifu-20200731-Park_Yeonghun-Yu_Zhengqi.sgf,50.80831408775982,49.19168591224018,B,B
3969-gokifu-20200420-Xie_Ke-Lian_Xiao.sgf,50.625,49.375,B,W
396a-gokifu-20200420-Xie_Ke-Lian_Xiao.sgf,50.625,49.375,B,W
396b-gokifu-20201202-Yang_Dingxin-Lian_Xiao.sgf,51.67785234899329,48.322147651006716,B,
396c-gokifu-20201217-Chen_Zhengxun-Zhang_Tao.sgf,52.295918367346935,47.704081632653065,B,W
396d-gokifu-20201223-Yang_Kaiwen-Shibano_Toramaru.sgf,51.06382978723404,48.93617021276596,B,
396e-gokifu-20200829-Chen_Yaoye-Shibano_Toramaru.sgf,51.890034364261176,48.10996563573883,B,B
396f-gokifu-20200829-Chen_Yaoye-Shibano_Toramaru.sgf,51.890034364261176,48.10996563573883,B,B
396h-gokifu-20201027-Shin_Jinseo-Liao_Yuanhe.sgf,50.26315789473684,49.73684210526316,B,
397i-gokifu-20210112-Xie_Ke-Ichiriki_Ryo.sgf,52.88683602771363,47.11316397228637,B,B
397w-gokifu-20200824-Mi_Yuting-Yang_Dingxin.sgf,53.230769230769226,46.76923076923077,B,
397x-gokifu-20201221-Lian_Xiao-Yang_Kaiwen.sgf,49.647887323943664,50.352112676056336,W,
3981-gokifu-20200417-Dang_Yifei-Li_Xuanhao.sgf,53.36787564766839,46.63212435233161,B,
3983-gokifu-20200324-Chen_Yiming-Li_Xiaoxi.sgf,48.87640449438202,51.12359550561798,W,
3985-gokifu-20201124-Tao_Ran-Li_Xiaoxi.sgf,53.17220543806647,46.82779456193353,B,
398p-gokifu-20210118-Lian_Xiao-Byun_Sangil.sgf,50.30487804878049,49.69512195121951,B,B
398q-gokifu-20210118-Fan_Tingyu-Shin_Jinseo.sgf,47.6038338658147,52.39616613418531,W,W
398r-gokifu-20210120-Ke_Jie-Tang_Weixing.sgf,51.21293800539084,48.78706199460917,B,W
398s-gokifu-20210118-Park_Yeonghun-Tang_Weixing.sgf,52.34159779614325,47.658402203856745,B,W
398u-gokifu-20210120-Shin_Jinseo-Lian_Xiao.sgf,49.22600619195047,50.77399380804953,W,B
39a4-gokifu-20200731-Gao_Xing-Tang_Yi.sgf,44.5916114790287,55.40838852097131,W,W
39a5-gokifu-20201120-Choi_Cheolhan-Wang_Haoyang.sgf,49.744897959183675,50.255102040816325,W,
39aa-gokifu-20200901-Chen_Zhengxun-He_Yuhan.sgf,52.3936170212766,47.6063829787234,B,
39ad-gokifu-20200831-Chen_Yaoye-Huang_Yunsong.sgf,47.863247863247864,52.13675213675214,W,
39ae-gokifu-20200909-Ke_Jie-Jiang_Weijie.sgf,51.44356955380578,48.55643044619423,B,
39ah-gokifu-20200825-Cai_Jing-Xia_Chenkun.sgf,50.65616797900262,49.343832020997375,B,W
39ai-gokifu-20200921-Chen_Yaoye-Xie_Erhao.sgf,48.86363636363637,51.13636363636363,W,
39ak-gokifu-20201214-Cai_Jing-Xie_He.sgf,50.22222222222222,49.77777777777778,B,
39al-gokifu-20201212-Fan_Yin-Xu_Jiayang.sgf,51.587301587301596,48.41269841269841,B,
39ap-gokifu-20201209-He_Yuhan-Xie_Ke.sgf,48.40579710144928,51.59420289855072,W,
39aq-gokifu-20201221-Lian_Xiao-Yang_Kaiwen.sgf,49.647887323943664,50.352112676056336,W,
39as-gokifu-20201221-Cao_Xiaoyang-Li_Qincheng.sgf,52.66990291262136,47.33009708737864,B,
39aw-gokifu-20200928-Suzuki_Ayumi-Yu_Zhiying.sgf,48.433734939759034,51.566265060240966,W,W
39ay-gokifu-20201206-Kim_Jiseok-Lian_Xiao.sgf,50.847457627118644,49.152542372881356,B,
39b0-gokifu-20200728-Li_Xiaoxi-Cai_Bihan.sgf,46.41509433962264,53.58490566037736,W,W
39b1-gokifu-20200728-Li_Xiaoxi-Cai_Bihan.sgf,46.41509433962264,53.58490566037736,W,W
39b2-gokifu-20200901-Gu_Lingyi-Zhang_Tao.sgf,48.93617021276596,51.06382978723404,W,
39b9-gokifu-20201212-Zhou_Ruiyang-Li_Xiangyu.sgf,49.67032967032967,50.32967032967033,W,W
39ba-gokifu-20200319-Liao_Yuanhe-Shi_Yue.sgf,48.23848238482385,51.76151761517615,W,B
39ch-gokifu-20201214-Sun_Tengyu-Shin_Minjun.sgf,45.723684210526315,54.276315789473685,W,
39ck-gokifu-20201206-Li_Qincheng-Chen_Zijian.sgf,50.98039215686274,49.01960784313725,B,
39cl-gokifu-20210118-Fan_Tingyu-Shin_Jinseo.sgf,47.6038338658147,52.39616613418531,W,
39cm-gokifu-20200921-Tang_Weixing-Ding_Hao.sgf,51.61290322580645,48.38709677419355,B,
39cq-gokifu-20201214-Yang_Dingxin-Tuo_Jiaxi.sgf,55.4054054054054,44.5945945945946,B,
39cr-gokifu-20201220-Meng_Tailing-Park_Jungwhan.sgf,50.974930362116986,49.02506963788301,B,
39ct-gokifu-20200831-Shi_Yue-Fan_Tingyu.sgf,47.368421052631575,52.63157894736842,W,
39cx-gokifu-20200614-Jiao_Shiwei-Tang_Weixing.sgf,48.44444444444444,51.55555555555556,W,
39cz-gokifu-20200327-Cai_Bihan-Gao_Xing.sgf,51.89309576837417,48.10690423162583,B,
39d0-gokifu-20200402-Li_Xiaoxi-Gao_Xing.sgf,48.25,51.74999999999999,W,
39d8-gokifu-20201214-Chen_Xian-Xia_Chenkun.sgf,47.58454106280193,52.41545893719807,W,B
39d9-gokifu-20201211-Sun_Tengyu-Xia_Chenkun.sgf,51.0,49.0,B,W
39da-gokifu-20201211-Sun_Tengyu-Xia_Chenkun.sgf,51.0,49.0,B,W
39db-gokifu-20201209-Li_Weiqing-Xie_Erhao.sgf,48.52216748768473,51.47783251231527,W,
39de-gokifu-20201012-Tang_Weixing-Ke_Jie.sgf,50.69444444444444,49.30555555555556,B,
39dh-gokifu-20201209-Shin_Jinseo-Yang_Dingxin.sgf,49.45454545454545,50.54545454545455,W,
39dm-gokifu-20200731-Park_Yeonghun-Yu_Zhengqi.sgf,50.80831408775982,49.19168591224018,B,B
39dp-gokifu-20201214-Zhang_Tao-Li_Weiqing.sgf,49.03047091412742,50.96952908587258,W,
39dr-gokifu-20210110-Shin_Jinseo-Zhao_Chenyu.sgf,48.40579710144928,51.59420289855072,W,
39dw-gokifu-20201030-Ke_Jie-Li_Xuanhao.sgf,46.579804560260584,53.420195439739416,W,
39e2-gokifu-20201212-Mi_Yuting-Liao_Yuanhe.sgf,48.87640449438202,51.12359550561798,W,
39e8-gokifu-20201218-He_Yuhan-Xu_Jiayang.sgf,47.76902887139108,52.23097112860893,W,W
39eb-gokifu-20201231-Fan_Tingyu-Xie_Ke.sgf,51.813471502590666,48.18652849740933,B,
39ed-gokifu-20201117-Lu_Jia-Li_He.sgf,54.337899543378995,45.662100456621005,B,B
39ee-gokifu-20200928-Fujisawa_Rina-Li_He.sgf,50.8860759493671,49.11392405063291,B,
39ef-gokifu-20200921-Meng_Tailing-Yang_Dingxin.sgf,46.855345911949684,53.144654088050316,W,
39eq-gokifu-20200521-Lian_Xiao-Zhao_Chenyu.sgf,45.58139534883721,54.418604651162795,W,
39f4-gokifu-20210203-Ke_Jie-Shin_Minjun.sgf,48.656716417910445,51.34328358208955,W,W
39f5-gokifu-20210201-Shin_Minjun-Ke_Jie.sgf,45.8966565349544,54.1033434650456,W,W
39i0-gokifu-20210222-Iyama_Yuuta-Shin_Jinseo.sgf,47.38461538461539,52.61538461538462,W,W
39i1-gokifu-20210223-Shin_Jinseo-Yang_Dingxin.sgf,51.11940298507462,48.88059701492538,B,B
39i9-gokifu-20210225-Shin_Jinseo-Ke_Jie.sgf,46.33431085043988,53.665689149560116,W,B
39ia-gokifu-20210224-Shin_Jinseo-Ichiriki_Ryo.sgf,51.25448028673835,48.74551971326165,B,B
39j9-gokifu-20201211-Kim_Jiseok-Mi_Yuting.sgf,46.770025839793284,53.229974160206716,W,
39ja-gokifu-20201216-Xia_Chenkun-Chen_Xian.sgf,53.46260387811634,46.53739612188366,B,
39jb-gokifu-20200325-Li_He-Chen_Yiming.sgf,51.30023640661938,48.69976359338061,B,
39jg-gokifu-20201010-Xie_Erhao-Fan_Tingyu.sgf,50.0,50.0,W,
39jh-gokifu-20200829-Kim_Jiseok-Tang_Weixing.sgf,50.955414012738856,49.044585987261144,B,
39ji-gokifu-20201211-Cao_Xiaoyang-Tao_Xinran.sgf,46.779661016949156,53.22033898305085,W,
39jk-gokifu-20201118-Ke_Jie-Tao_Xinran.sgf,47.953216374269005,52.046783625730995,W,
39jm-gokifu-20201214-Jiang_Qirun-Hu_Yaoyu.sgf,46.11973392461197,53.88026607538803,W,
39ld-gokifu-20210120-Ke_Jie-Tang_Weixing.sgf,51.21293800539084,48.78706199460917,B,W
39le-gokifu-20201211-Meng_Tailing-Gu_Zihao.sgf,45.482866043613704,54.51713395638629,W,
39lg-gokifu-20200827-Yang_Kaiwen-He_Yuhan.sgf,45.18950437317784,54.81049562682215,W,
39lh-gokifu-20200421-Ding_Hao-Jiang_Weijie.sgf,49.85994397759104,50.14005602240896,W,B
39li-gokifu-20201206-Zhang_Tao-Wang_Zejin.sgf,51.76211453744494,48.23788546255506,B,
39lj-gokifu-20201212-Gu_Zihao-Ke_Jie.sgf,52.67857142857143,47.32142857142857,B,
39lr-gokifu-20200829-He_Yuhan-Liao_Xingwen.sgf,49.586776859504134,50.413223140495866,W,B
39lt-gokifu-20201027-Shin_Jinseo-Liao_Yuanhe.sgf,50.26315789473684,49.73684210526316,B,B
39m0-gokifu-20201116-Li_Qincheng-Dang_Yifei.sgf,51.11607142857143,48.88392857142857,B,W
39m1-gokifu-20201118-Ke_Jie-Tao_Xinran.sgf,47.953216374269005,52.046783625730995,W,
39m6-gokifu-20200731-Lu_Jia-Wang_Shuang.sgf,48.78048780487805,51.21951219512195,W,
39m8-gokifu-20201120-Wang_Chenxing-Wang_Shuang.sgf,53.16742081447964,46.83257918552036,B,
39m9-gokifu-20201222-Gu_Li-Huang_Yunsong.sgf,44.79638009049774,55.203619909502265,W,
39me-gokifu-20200824-Gu_Zihao-Kim_Jiseok.sgf,50.179211469534046,49.82078853046595,B,
39mk-gokifu-20201223-Huang_Yunsong-Xie_He.sgf,53.0791788856305,46.9208211143695,B,
39ml-gokifu-20201209-Meng_Tailing-Ke_Jie.sgf,46.09665427509294,53.90334572490706,W,
39mm-gokifu-20200408-Li_Qincheng-Xu_Jiayang.sgf,47.235023041474655,52.764976958525345,W,
39mr-gokifu-20201121-Cai_Bihan-Lu_Jia.sgf,44.49648711943794,55.503512880562056,W,
39mu-gokifu-20201221-Cao_Xiaoyang-Li_Qincheng.sgf,52.66990291262136,47.33009708737864,B,
39mv-gokifu-20201222-Xu_Jiayang-Yi_Lingtao.sgf,50.27472527472527,49.72527472527473,B,
39mw-gokifu-20200327-Zhan_Ying-Yu_Zhiying.sgf,48.85993485342019,51.14006514657981,W,
39mx-gokifu-20200331-Zhang_Zihan-Yu_Zhiying.sgf,46.885245901639344,53.11475409836065,W,
39my-gokifu-20200921-Xu_Jiayang-Zhao_Chenyu.sgf,47.63513513513514,52.36486486486487,W,
39nb-gokifu-20201120-Gao_Xing-Zhan_Ying.sgf,52.09580838323353,47.90419161676647,B,
39p6-gokifu-20200921-Chen_Xian-Ke_Jie.sgf,49.681528662420384,50.318471337579616,W,W
39pb-gokifu-20201116-Zhang_Tao-Xie_Ke.sgf,50.326797385620914,49.673202614379086,B,
39pc-gokifu-20200729-Tao_Ran-Li_He.sgf,50.0,50.0,W,
39pe-gokifu-20200328-Wang_Chenxing-Li_He.sgf,52.42718446601942,47.57281553398058,B,
39pg-gokifu-20201124-Yu_Zhiying-Lu_Jia.sgf,50.62893081761006,49.37106918238994,B,
39pi-gokifu-20201030-Xie_Erhao-Ichiriki_Ryo.sgf,47.00239808153477,52.99760191846523,W,
39pm-gokifu-20200327-Zhan_Ying-Yu_Zhiying.sgf,48.85993485342019,51.14006514657981,W,W
39pq-gokifu-20201220-Gu_Lingyi-Shibano_Toramaru.sgf,50.70921985815603,49.29078014184397,B,
39pr-gokifu-20200602-Lian_Xiao-Lee_Yeongkyu.sgf,49.458483754512635,50.54151624548736,W,
39qt-gokifu-20210324-Yu_Zhiying-Choi_Jeong.sgf,51.8005540166205,48.199445983379505,B,B
39qu-gokifu-20210326-Oh_Yujin-Wang_Chenxing.sgf,50.60827250608273,49.39172749391727,B,W
39qv-gokifu-20210326-Hei_Jiajia-Wang_Yubo.sgf,48.96551724137931,51.03448275862069,W,B
39qw-gokifu-20210326-Li_Xiaoxi-Yu_Zhiying.sgf,53.77777777777778,46.22222222222222,B,W
39qz-gokifu-20210327-Rui_Naiwei-Hei_Jiajia.sgf,46.22641509433962,53.77358490566038,W,B
39r0-gokifu-20210327-Zhang_Zihan-Oh_Yujin.sgf,49.59349593495935,50.40650406504065,W,W
39r1-gokifu-20210327-Yu_Zhiying-Li_He.sgf,49.73958333333333,50.260416666666664,W,B
39s5-gokifu-20210329-Lu_Jia-Li_He.sgf,48.23232323232323,51.76767676767676,W,W
39sf-gokifu-20210401-Oh_Jeonga-Wang_Shuang.sgf,50.59665871121718,49.40334128878281,B,W
39sk-gokifu-20210402-Kim_Cheayoung-Cai_Bihan.sgf,46.49859943977591,53.50140056022409,W,W
39sl-gokifu-20210402-Oh_Jeonga-Rui_Naiwei.sgf,44.78260869565218,55.21739130434783,W,W
39sm-gokifu-20210403-Rui_Naiwei-Oh_Yujin.sgf,48.857142857142854,51.142857142857146,W,W
39sn-gokifu-20210402-Tang_Yi-Yu_Zhiying.sgf,46.21409921671018,53.78590078328982,W,W
39u0-gokifu-20210416-Yang_Dingxin-Gu_Zihao.sgf,48.3974358974359,51.60256410256411,W,W
39u1-gokifu-20210415-Gu_Zihao-Yang_Dingxin.sgf,51.10410094637224,48.89589905362776,B,W
39u2-gokifu-20210413-Gu_Zihao-Li_Qincheng.sgf,48.94259818731118,51.057401812688816,W,B
39u3-gokifu-20210412-Ke_Jie-Li_Qincheng.sgf,49.800796812749006,50.199203187250994,W,W
39u4-gokifu-20210412-Gu_Zihao-Lian_Xiao.sgf,51.69491525423729,48.30508474576271,B,B
39uy-gokifu-20210417-Yang_Dingxin-Gu_Zihao.sgf,52.57731958762887,47.42268041237113,B,W
39v3-gokifu-20201214-Jiang_Qirun-Hu_Yaoyu.sgf,46.11973392461197,53.88026607538803,W,B
39v4-gokifu-20201121-Kim_Cheayoung-Chen_Yiming.sgf,52.722772277227726,47.277227722772274,B,W
39v5-gokifu-20200908-Ke_Jie-Dang_Yifei.sgf,49.53560371517028,50.464396284829725,W,B
39v6-gokifu-20200908-Ke_Jie-Dang_Yifei.sgf,49.53560371517028,50.464396284829725,W,B
39v7-gokifu-20200601-Shin_Minjun-Wang_Yuanjun.sgf,46.34146341463415,53.65853658536586,W,
39vb-gokifu-20200908-Shin_Jinseo-Xie_Erhao.sgf,49.60835509138381,50.391644908616186,W,
39vc-gokifu-20201102-Shin_Jinseo-Ke_Jie.sgf,50.0,50.0,W,
39ve-gokifu-20200911-Xie_Ke-Ke_Jie.sgf,50.59101654846335,49.40898345153664,B,
39vm-gokifu-20210224-Shin_Jinseo-Ichiriki_Ryo.sgf,51.25448028673835,48.74551971326165,B,
39vq-gokifu-20201206-Liao_Xingwen-Li_Weiqing.sgf,49.235474006116206,50.764525993883794,W,
39vr-gokifu-20201221-Kim_Jiseok-Liao_Xingwen.sgf,51.25858123569794,48.74141876430206,B,
39vu-gokifu-20200923-Fan_Tingyu-Lian_Xiao.sgf,51.488095238095234,48.51190476190476,B,
39vy-gokifu-20201010-Yang_Dingxin-Lian_Xiao.sgf,46.71052631578947,53.289473684210535,W,
39vz-gokifu-20200411-Xie_Erhao-Li_Xuanhao.sgf,46.99738903394256,53.00261096605744,W,
39w3-gokifu-20201211-Li_Qincheng-Zhang_Tao.sgf,47.397260273972606,52.602739726027394,W,
39w5-gokifu-20201212-Zhou_Ruiyang-Li_Xiangyu.sgf,49.67032967032967,50.32967032967033,W,
39we-gokifu-20210425-Li_Xuanhao-Mi_Yuting.sgf,46.33431085043988,53.665689149560116,W,W
39wf-gokifu-20210426-Yang_Dingxin-Mi_Yuting.sgf,47.883597883597886,52.116402116402114,W,B
39wg-gokifu-20210425-Li_Xiangyu-Tang_Weixing.sgf,48.63945578231292,51.36054421768708,W,W
39wh-gokifu-20210426-Mi_Yuting-Ke_Jie.sgf,49.51219512195122,50.48780487804878,W,B
39wi-gokifu-20210425-Gu_Li-Yang_Dingxin.sgf,51.49501661129568,48.50498338870432,B,W
39wj-gokifu-20210426-Tang_Weixing-Yang_Dingxin.sgf,51.24223602484472,48.75776397515528,B,W
39wt-gokifu-20210425-Ke_Jie-Chen_Hao.sgf,50.719424460431654,49.280575539568346,B,B
39wu-gokifu-20210425-Li_Xiangyu-Chang_Hao.sgf,51.533742331288344,48.466257668711656,B,B
39wv-gokifu-20210425-Dang_Yifei-Li_Xuanhao.sgf,53.42465753424658,46.57534246575342,B,W
39ww-gokifu-20210425-Mi_Yuting-Liao_Yuanhe.sgf,49.825783972125436,50.174216027874564,W,B
39x1-gokifu-20210429-Xie_Ke-Mi_Yuting.sgf,52.892561983471076,47.107438016528924,B,W
39x5-gokifu-20210430-Mi_Yuting-Xie_Ke.sgf,46.61458333333333,53.385416666666664,W,W
39xa-gokifu-20210502-Xie_Ke-Mi_Yuting.sgf,52.15419501133787,47.84580498866213,B,W
39xb-gokifu-20210422-Gu_Zihao-Li_Xuanhao.sgf,45.55555555555556,54.44444444444444,W,B
39xf-gokifu-20210504-Mi_Yuting-Xie_Ke.sgf,48.739495798319325,51.26050420168067,W,W
39xv-gokifu-20210505-Xie_Ke-Mi_Yuting.sgf,50.23696682464455,49.763033175355446,B,W
39y0-gokifu-20210507-Kim_Jiseok-Chen_Yaoye.sgf,50.69444444444444,49.30555555555556,B,B
39y1-gokifu-20210507-Zhang_Tao-Fan_Tingyu.sgf,51.652892561983464,48.34710743801653,B,B
39y2-gokifu-20210507-Lee_Donghoon-Fan_Yin.sgf,45.11494252873563,54.88505747126437,W,B
39y3-gokifu-20210507-Chen_Yunong-Huang_Xin.sgf,50.997150997150996,49.002849002849004,B,B
39y4-gokifu-20210507-Hu_Yuhan-Kang_Dongyun.sgf,47.368421052631575,52.63157894736842,W,B
39y5-gokifu-20210507-Ding_Hao-Ke_Jie.sgf,49.51456310679612,50.48543689320388,W,W
39y9-gokifu-20210507-Shin_Minjun-Mi_Yuting.sgf,44.800000000000004,55.2,W,B
39ya-gokifu-20210507-Li_Weiqing-Park_Jungwhan.sgf,46.15384615384615,53.84615384615385,W,W
39yb-gokifu-20210507-Huang_Yunsong-Rong_Yi.sgf,47.32394366197183,52.67605633802817,W,W
39yc-gokifu-20210507-Tang_Weixing-Shin_Jinseo.sgf,50.0,50.0,W,W
39yd-gokifu-20210507-Zhou_Ruiyang-Tan_Xiao.sgf,48.96073903002309,51.03926096997691,W,W
39ye-gokifu-20210507-Chen_Xian-Tao_Xinran.sgf,52.38095238095239,47.61904761904761,B,W
39yf-gokifu-20210507-Guo_Xinyi-Wu_Guangya.sgf,49.06832298136646,50.931677018633536,W,B
39yg-gokifu-20210507-Li_Qincheng-Xie_Erhao.sgf,51.674641148325364,48.32535885167464,B,B
39yh-gokifu-20210507-Meng_Tailing-Yang_Kaiwen.sgf,50.14492753623189,49.85507246376812,B,W
39yi-gokifu-20210507-Jiang_Qirun-Yi_Lingtao.sgf,50.15873015873016,49.84126984126984,B,W
39yj-gokifu-20210507-Chen_Zijian-Zhou_Hexi.sgf,49.87405541561713,50.12594458438288,W,W
39yk-gokifu-20210507-Hu_Yaoyu-Liao_Yuanhe.sgf,48.724489795918366,51.275510204081634,W,W
39yn-gokifu-20210508-Dang_Yifei-Byun_Sangil.sgf,56.30498533724341,43.6950146627566,B,W
39yp-gokifu-20210510-Li_Qincheng-Byun_Sangil.sgf,46.666666666666664,53.333333333333336,W,W
39yr-gokifu-20210508-Ke_Jie-Park_Jungwhan.sgf,51.83098591549295,48.16901408450705,B,W
39ys-gokifu-20210508-Wang_Zejin-Chen_Xian.sgf,51.29533678756477,48.704663212435236,B,B
39yu-gokifu-20210508-Yang_Dingxin-Shin_Minjun.sgf,47.893569844789354,52.106430155210646,W,W
39yv-gokifu-20210508-Zhang_Tao-Chen_Yaoye.sgf,46.931407942238266,53.068592057761734,W,B
39yw-gokifu-20210508-Jiang_Weijie-Ding_Hao.sgf,50.0,50.0,W,W
39yx-gokifu-20210508-Mi_Yuting-Tang_Weixing.sgf,51.7162471395881,48.2837528604119,B,B
39yy-gokifu-20210508-Kang_Dongyun-Gu_Zihao.sgf,50.44776119402985,49.55223880597015,B,W
39yz-gokifu-20210508-Mao_Ruilong-Xu_Jiayang.sgf,43.666666666666664,56.333333333333336,W,W
39z0-gokifu-20210508-Fan_Tingyu-Lee_Donghoon.sgf,49.700598802395206,50.29940119760479,W,B
39z1-gokifu-20210508-Shin_Jinseo-Li_Weiqing.sgf,47.47774480712167,52.52225519287834,W,B
39z2-gokifu-20210508-Kim_Jiseok-Zhou_Hexi.sgf,47.96238244514107,52.03761755485894,W,B
39z3-gokifu-20210508-Rong_Yi-Li_Xiangyu.sgf,45.911949685534594,54.088050314465406,W,B
39z4-gokifu-20210508-Xia_Chenkun-Shibano_Toramaru.sgf,51.32275132275132,48.67724867724868,B,B
